0	1.02	2.7	1.02
0	0.102	2.9	0.102
0	0	3.8	0
0	6.936	0.7	6.936
0	0	-0.1	0
0	7.854	0.5	7.854
0	2.346	1	2.346
0	2.04	2.3	2.04
0	15.402	1.5	15.402
0	9.18	1.9	9.18
0	0.51	5.5	0.51
0	4.284	3.1	4.284
0	0.306	4.4	0.306
0	0	6.9	0
0	0.306	7.1	0.306
0	0.102	9.3	0.102
0	0	5.1	0
0	0	-0.1	0.1
0	0	-3.1	0.8
0	0	-2.3	4.4
0	7.36882	3.7	5.406
0	3.36242	4.5	3.366
0	3.978	4.5	3.978
0	5.712	5.7	5.712
0	0.918	5.7	0.918
0	1.122	4.7	1.122
0	0.306	4.3	0.306
0	9.36772	4.2	9.384
0	5.202	4.7	5.202
0	7.14	3.1	7.14
0	9.588	3	9.588
0	6.12	3.7	6.12
0	0.204	3.9	0.204
0	0.204	1.9	0.204
0	0	3.1	0
0	0.102	1	0.102
0	0.204	4.7	0.204
0	9.282	7.3	9.282
0	0.51	2	0.51
0	0.102	0.9	0.102
0	0	-1.5	0
0	0	-1.5	11
0	6.72	1.9	1.02
0	7.034	2.5	1.734
0	2.55	1.1	2.55
0	0.204	1.1	0.204
0	0.816	3.1	0.816
0	5.508	5.5	5.508
0	0.306	7.3	0.306
0	0	3.5	0
0	0.408	6.8	0.408
0	6.834	6.1	6.834
0	1.02	1.1	1.02
0	4.488	2.1	4.488
0	2.856	4.1	2.856
0	1.428	3	1.428
0	0	2.9	0
0	0	2.3	0
0	0	2.9	0
0	0.102	5.3	0.102
0	0.612	7.5	0.612
0	1.428	7.4	1.428
0	1.326	5.1	1.326
0	8.874	6.7	8.874
0	1.53	1.4	1.53
0	2.856	0.1	2.856
0	1.224	1.7	1.224
0	0.408	6	0.408
0	0	9.5	0
0	0	10.8	0
0	0	10.9	0
0	1.224	9.9	1.224
0	0.306	5.7	0.306
0	0.102	7.6	0.102
0.366843	0	10.1	0
1.21136	0	10.9	0
1.47387	0	4.9	0
1.65144	1.428	5.5	1.428
2.52268	0	11.3	0
3.34947	0.102	10.5	0.102
3.9821	0	8.2	0
4.86926	0	10.3	0
5.67907	0	9.3	0
6.5389	0	9.6	0
7.24744	0.102	8.1	0.102
6.74674	3.47675	7.6	8.466
5.95312	0.816	3.3	0.816
5.32805	0.204	3	0.204
5.02348	0	4.3	0
4.95285	0.204	5.4	0.204
3.55542	7.18873	3.3	8.874
2.88913	1.122	8.4	1.122
2.26493	0.204	6.1	0.204
2.00239	0.306	7.5	0.306
1.73202	0.51	6.1	0.51
1.42252	0	4	0
1.30566	0.204	4.7	0.204
1.27372	0	4.3	0
1.75947	0	8.3	0
2.91257	0	13.9	0
4.08953	0	13.7	0
5.52525	0	15.9	0
6.61955	1.08534	14.6	1.632
7.72305	0	14.1	0
8.21667	1.09656	11.9	3.162
8.83201	0.204	12.1	0.204
8.94308	0.780235	10.9	3.57
8.39699	3.13079	7.9	3.978
8.01954	0	6.9	0
7.34729	1.224	3.5	1.224
6.95013	0.51	4.9	0.51
6.67146	0	4.3	0
6.72237	0.102	6.3	0.102
6.80835	0	5.5	0
6.73513	0.501756	3.7	0.51
6.70606	0.567824	5.8	1.836
6.15115	2.15295	5	4.08
6.01091	0.306	7.4	0.306
6.22697	0.102	9.3	0.102
6.51406	0	8.6	0
7.03228	0.953026	11.6	1.326
7.78847	0.102	12.9	0.102
7.15707	0.96417	9.9	8.568
6.78801	0.935555	11.9	1.938
6.43035	0.936273	12.1	2.346
5.34423	1.32276	13.7	8.772
4.19368	2.43843	13.2	3.774
3.50057	0	12.7	0
3.01297	1.0351	13.1	1.734
2.5478	0.983295	11.4	1.53
2.29729	0.951849	11.3	1.122
2.28184	0.803555	11.7	0.816
2.38237	0.760409	11.5	0.816
1.56164	5.00721	10.7	8.568
1.05908	0.51	9.7	0.51
1.12479	0.306	12.3	0.306
1.19366	1.02	11.1	1.02
1.34508	0	9.7	0
1.91265	0	12.5	0
2.22952	0.612	9.8	0.612
2.74037	0.612	11.5	0.612
3.31308	0	10.8	0
4.00196	0	10.9	0
4.96632	0	12.8	0
5.86504	0	11.6	0
6.59279	0.49956	10.3	0.612
7.66078	0.102	13.3	0.102
8.45809	0.336005	11.9	1.224
8.93292	3.80815	14.1	4.386
9.69936	0	15.3	0
10.3257	0	12.5	0
11.4066	0	16.1	0
12.371	0	14.1	0
13.5641	0	15.9	0
14.8238	0	16.2	0
16.045	0	15.5	0
17.3376	0	16.1	0
18.6204	0	15.9	0
20.097	0	18.1	0
21.2395	0	14.3	0
22.2706	0	13	0
22.6822	0.956857	11.5	3.57
23.2886	0	12.6	0
24.1298	0	14.5	0
24.624	0.297873	11.1	0.918
25.3797	1.43837	16.7	1.938
26.1191	0	15.2	0
26.8218	0	13.7	0
27.6758	0	14.8	0
28.5611	0	14.6	0
28.916	1.33149	17.1	5.508
29.5307	0	18.1	0
30.0575	0	15.1	0
29.5215	0.842341	15.5	8.772
28.4309	1.07124	14.9	6.222
27.4671	0.976686	13.7	1.734
26.455	1.88557	15.1	4.182
25.9924	0.816	17.7	0.816
25.8685	0	17.2	0
25.4327	4.94319	18.3	5.1
25.0572	0	14.3	0
24.9435	0.102	13.9	0.102
24.9065	1.53	14.4	1.53
25.0674	0	13.9	0
25.901	0	19.9	0
26.6529	0	17.2	0
27.7566	0	20.3	0
28.5937	0.102	16.1	0.102
29.7417	0	19.3	0
30.9452	0	19.5	0
32.2118	0	20	0
33.4561	0	19.5	0
34.9276	0	22.6	0
35.9242	0	15.9	0
36.8977	0	15.5	0
37.8584	0	15.3	0
38.7705	0	14.6	0
39.7053	0	15	0
40.5694	0	14	0
41.5858	0	16.5	0
42.6395	0	17.3	0
43.7391	0	18.3	0
44.7688	0.204	17.9	0.204
45.6459	0	15.5	0
46.55	0	16.1	0
47.6145	0	19.1	0
48.6058	0	18.1	0
49.6141	0	18.7	0
50.7122	0	20.7	0
51.7776	0	20.5	0
52.7907	0	19.9	0
53.8036	0	20.3	0
54.4474	0.315798	18.9	2.04
54.9405	0	14.9	0
54.1715	0.658304	13.3	8.874
52.9134	0.933729	15.9	6.63
50.6782	1.50612	13.2	9.18
48.8887	0.918	12.5	0.918
47.1873	2.50035	12.2	2.958
45.9093	0.816	12.9	0.816
45.1564	0	14.7	0
44.801	0	15.8	0
44.1419	0.688052	14.1	3.366
43.3555	0.704583	12.5	2.448
42.4508	0.779076	13.2	3.468
40.1399	1.37275	12.3	12.342
37.7869	1.36861	11.1	4.386
35.5368	1.4143	13.7	5.202
31.5962	2.50598	13.2	16.83
28.2899	3.57	14.5	3.57
25.695	1.02	13.6	1.02
23.7418	0.714	13.3	0.714
21.9542	3.672	13.8	3.672
20.7494	0	13.5	0
20.0104	0	13.3	0
19.5416	0	12	0
19.4385	0	12.7	0
19.3811	0.487274	11.6	0.714
19.4695	0.450631	12.3	0.918
19.5979	1.41429	14.1	2.244
19.8228	0.102	12.9	0.102
20.1518	0	12.1	0
20.6692	0	12.7	0
21.2873	0.246298	13.3	0.408
19.4552	1.39701	11.7	17.442
17.976	0.918	10.5	0.918
16.5575	0.997717	9.3	2.346
15.2654	3.02732	11.2	3.672
14.0954	0	7.4	0
13.116	0	5.4	0
12.6064	0	7.2	0
12.1811	0.583155	9.3	2.55
11.8032	0.605382	10.3	2.244
9.64278	1.4766	12.5	16.422
7.5234	2.18761	12.7	4.896
5.96017	0.51	12	0.51
4.1984	1.33886	11.8	5.61
2.59001	3.51618	11.7	4.896
1.57345	1.938	12.7	1.938
1.29361	0	14.3	0
1.20233	0.51	12.7	0.51
1.21753	0	10.5	0
1.27924	0.789116	10.1	1.224
0.0579386	6.09092	12.6	14.178
0	0.102	13.1	0.102
0	0	13.9	0
0	0.51	13.9	0.51
0.241282	0	12.9	0
0.940462	0.306	14.7	0.306
1.34699	0.102	10.7	0.102
1.80359	0.488236	11.8	1.224
1.85472	0.46231	7.6	0.918
1.80567	0.422582	5.7	0.51
1.407	1.05451	7.2	5.1
1.80399	0.204	13.1	0.204
0.449942	1.46397	12.1	14.79
0	9.36034	8.7	14.586
0	4.896	9.9	4.896
0	1.122	7.1	1.122
0	0.204	7.3	0.204
0	1.224	4.9	1.224
0	0.816	8.9	0.816
0	2.652	10.1	2.652
0	0	9.4	0
0	0	6.9	0
0	0.102	3.7	0.102
0	0	2.1	0
0	0	2.6	0
0	1.94164	6.5	2.346
0	0.102	10.1	0.102
0	0.612	11.3	0.612
0	0.102	3.7	0.102
0	0.685001	3.6	2.958
0	4.65351	6.3	15.912
0	0.102	9.3	0.102
0	0	9.9	0
0	1.6658	7	5.814
0	19.0287	5.9	25.908
0	0.204	2.3	0.204
0	0.102	1.8	0.102
0	0	1.9	0
0	0	5.9	0
0	0.612	4.3	0.612
0	0.612	6	0.612
0	0	9.3	0
0	3.75097	8.9	5.1
0	2.91881	10.7	3.366
0	8.35047	6.6	8.364
0	0.51	4	0.51
0	1.632	3.6	1.632
0	1.122	6.4	1.122
0	0.102	7.2	0.102
0	0	6.9	0
0	0.102	5.5	0.102
0	0.204	7.7	0.204
0	3.35338	8.5	3.468
0	1.12011	5.8	1.122
0	2.13545	1.9	2.142
0	5.71003	1.7	5.712
0	0.408	0.7	0.408
0	0	-3.4	0
0	0.102	0.5	0.102
0	0.102	5.1	0.102
0	0	-0.3	0.2
0	0.709492	2.7	0.51
0	1.22134	1.9	1.224
0	0.51	4.3	0.51
0	1.32423	3.5	1.326
0	0.102	4.2	0.102
0	0.611154	3.9	0.612
0	6.1171	2.9	6.12
0	0	2.1	0
0	0	-2.9	0
0	0	-3.3	12.1
0	0	-2	18.5
0	3.024	0.6	1.224
0	0	-3.6	1.7
0	0	-1.5	0
0	0	-5.1	0
0	0	-10.1	0
0	0	-11.7	0
0	0	-9.1	0
0	0	-7.2	0
0	0	-0.7	8
0	1.05212	2.3	0.51
0	1.45315	2.1	0.102
0	1.87423	1.7	1.836
0	6.12964	2.3	5.61
0	10.818	3.3	0.918
0	5.44	3.9	2.04
0	1.122	4.7	1.122
0	8.568	6.4	8.568
0	4.284	7.1	4.284
0	0.102	6.3	0.102
0	6.63	3.1	6.63
0	4.692	6.7	4.692
0	0.306	7.9	0.306
0	0	7.7	0
0	0	6.9	0
0	0	6.6	0
0	0	6.4	0
0	0	6.7	0
0	0	4.7	0
0	0.204	4.5	0.204
0	1.326	1.7	1.326
0	0	2.1	0
0	0.102	2.3	0.102
0	0	1.9	0
0	3.16799	0.1	3.366
0	0	-0.5	12.9
0	0	0	7
0	1.11952	0.9	0
0	1.2233	0.8	0
0	2.7931	1.1	0
0	2.7	0.9	0
0	0	-0.5	0
0	2.61	0.7	0.51
0	2.904	0.9	0.204
0	4	1.9	0
0	0	-2.4	15.9
0	0	-1.9	3.5
0	0	-1.1	0.9
0	0	-0.9	7.1
0	2.79262	0.3	8.67
0	9.31568	2.5	2.652
0	43.128	3.7	32.028
0	10.756	2.7	2.856
0	1.02	2.3	1.02
0	0	1.9	0
0	0.204	3.8	0.204
0	1.428	6.3	1.428
0	4.08	5.5	4.08
0	2.652	4.3	2.652
0	3.57	0.5	3.57
0	0.204	0.9	0.204
0	0	-1.5	2
0	2	1.2	0
0	1.836	3.8	1.836
0	5.304	3.8	5.304
0	0	2.5	0
0	0	-0.4	0.1
0	0.1	2.5	0
0	0	3	0
0	0	5.8	0
0	0	5.5	0
0	0	5.9	0
0	0.204	7.9	0.204
0	0	3.7	0
0	0	5.1	0
0	0.102	6	0.102
0	0.612	6.3	0.612
0	1.326	2.3	1.326
0.0784805	0	4.5	0
0.225171	0	3.7	0
0	11.016	2.1	11.016
0	1.53	0.5	1.53
0	0	-0.6	0.2
0	0.302	0.5	0.102
0	0	0.9	0
0	8.976	1.8	8.976
0	0.204	1.3	0.204
0	0.204	2.7	0.204
0	0	2.5	0
0	1.122	2.5	1.122
0	0.102	2.7	0.102
0	0.204	2	0.204
0	0	3.1	0
0	0	3.7	0
0	0.612	3.1	0.612
0	0.102	2.1	0.102
0	0.51	1.7	0.51
0	0	4.9	0
0	0	3.5	0
0	0	1.8	0
0	0.102	4.1	0.102
0.00472743	0	2.5	0
0.256134	0	3.3	0
0.784657	0	5.7	0
1.24101	0	4.9	0
1.72923	0	5.1	0
1.88761	0	1.9	0
2.32789	0	4.5	0
2.94045	0	6.1	0
4.04023	0.102	10.9	0.102
4.34818	0.730304	9.3	4.488
3.69718	2.16723	5.1	4.692
2.92516	0.408	2.2	0.408
2.4808	0	3.4	0
2.08981	1.41779	4.8	1.836
2.1721	0.102	7.7	0.102
2.03514	0.913037	10	4.386
1.13459	1.19528	9.1	6.528
0.0497642	2.24327	6.3	2.652
0	0.102	9.5	0.102
0	1.40169	8.8	6.12
0	1.51068	8.3	3.264
0	7.23588	9.3	9.894
0	2.754	7.7	2.754
0	0.102	8.9	0.102
0	0.612	8.9	0.612
0	0.918	10.7	0.918
0	0.306	9.2	0.306
0	0.102	7.3	0.102
0	1.35205	7.7	3.876
0	13.4419	5.5	23.868
0	13.158	3.3	13.158
0	0	4.6	0
0	0.816	5.5	0.816
0	0	4.6	0
0	0.816	5.1	0.816
0	0	5.1	0
0	0	7.5	0
0	0.102	7.2	0.102
0	0	5.7	0
0	3.66913	6.2	3.672
0	2.856	4.5	2.856
0	0.306	7.7	0.306
0	0	9.5	0
0	0.204	10.3	0.204
0	0.51	7.9	0.51
0	1.42756	4.5	1.428
0	0.102	4.5	0.102
0	2.61042	4.2	4.794
0	1.122	7.9	1.122
0	0.102	7.6	0.102
0	0.408	7.5	0.408
0	0.899647	8.3	1.53
0	1.31468	10.1	2.958
0	1.122	9.4	1.122
0	0.306	9.9	0.306
0	3.00916	8.9	12.138
0	0.204	10.5	0.204
0	3.2592	8.5	3.774
0	2.448	13.7	2.448
0	2.55	13.4	2.55
0	0.714	11.7	0.714
0	0	11.1	0
0	0.408	10	0.408
0	0.714	8.9	0.714
0	0.918	12.1	0.918
0	0.714	12.5	0.714
0.789431	1.02	15.8	1.02
1.81497	0	15.7	0
2.84912	0	14.7	0
2.73343	5.01809	12.3	7.14
2.9409	0.612	13.5	0.612
2.90397	3.264	13.2	3.264
3.01263	0	11.9	0
3.33532	0	11.8	0
3.99127	0	13.3	0
4.94782	0	14.9	0
6.06568	0	15.5	0
7.31762	0	16.1	0
8.22298	0	12.1	0
9.19543	0	12.3	0
9.89041	0	9.1	0
10.5392	0	8.3	0
11.5773	0	12.1	0
12.7209	0	13.1	0
14.1296	0	15.9	0
15.1288	0.695674	14.9	2.244
16.1356	0.102	14.5	0.102
16.3275	1.92494	12.9	5.202
16.8034	0.306	14.4	0.306
17.3	0	12.9	0
17.9378	0	13.1	0
17.5462	0.853996	12	7.446
16.4664	1.18281	12.5	7.446
14.9455	6.65518	13.2	6.936
13.5411	2.346	11.9	2.346
12.6709	0	12.1	0
12.2244	0.102	12.4	0.102
12.2572	0	14	0
12.3892	0.102	12.5	0.102
12.9926	0	15.3	0
13.8459	0	16.3	0
14.8161	0.816	17.5	0.816
15.8323	0	16.8	0
16.8515	0	15.9	0
17.8284	0	14.7	0
18.6971	0	12.9	0
19.5457	0	12.2	0
20.7614	0	16.1	0
21.9304	0	15.4	0
23.2239	0	16.8	0
24.5239	0	16.9	0
25.4268	0.530382	16.4	2.55
26.4396	0.102	17.1	0.102
26.9234	2.04985	17.9	4.692
27.2984	0	14.3	0
27.7375	0	13.3	0
28.6152	0	17.5	0
29.2184	0	12.9	0
29.7984	1.30609	15.4	2.04
30.3421	0	13.5	0
31.0836	0	15	0
31.6062	0.918	12.9	0.918
32.2227	0.204	13.5	0.204
32.8967	0	13.4	0
33.699	0	14.5	0
34.536	0	14.5	0
35.5376	0	16.5	0
34.3927	1.9226	14.9	14.892
33.7575	0	15.7	0
33.1021	0.791108	13	1.326
32.7578	0.755945	16.1	1.734
31.1365	6.15224	16.5	11.73
29.8945	0.204	14.1	0.204
29.2957	0	16.3	0
28.9709	0	15	0
28.9348	0	14.9	0
29.163	0	15.3	0
29.7113	0	17.1	0
30.2924	0	15.7	0
31.2375	0	19.1	0
32.2147	0.102	18.7	0.102
31.2558	1.11648	19.3	14.892
29.931	1.18415	16.3	4.59
27.9311	2.22377	14.9	7.956
26.6333	0.408	16.2	0.408
24.9541	1.81099	14.8	5.814
23.7435	0.612	14.3	0.612
22.0733	3.05705	12.7	5.916
20.7226	2.142	13.3	2.142
19.9346	0	13.9	0
19.551	0	13.9	0
19.3304	0	12.1	0
19.3471	0	11.9	0
18.9666	3.44324	12.3	4.59
19.4053	0	18.3	0
19.8325	0.102	15.8	0.102
20.4161	0.102	15.7	0.102
20.9021	0	12.9	0
21.605	0	14.1	0
22.2098	0	11.9	0
22.8599	0	11.6	0
23.5561	0	11.5	0
24.3401	0.612	13.1	0.612
25.1396	0.102	12.9	0.102
25.7842	0	10.5	0
26.4603	0	10.5	0
27.1596	0	10.5	0
27.9692	0	11.7	0
28.8037	0	11.9	0
29.5827	0	11.1	0
30.4176	0	11.8	0
31.2446	0	11.7	0
32.07	0.0637946	11.9	0.102
